Repeat,Fold,Model,Runtime_Sec,Accuracy,Precision,Recall,F1
2,1,Decision Tree,0.004238725000050181,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
2,1,Random Forest,0.15682607500002632,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
2,1,Gradient Boosting,0.028726626999969085,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
2,2,Logistic Regression,0.0069362330000330985,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
2,2,Decision Tree,0.003759393999871463,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
2,2,Random Forest,0.1547348740000416,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
2,2,Gradient Boosting,0.025460664999855,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
2,3,Logistic Regression,0.007884729000124935,0.9,0.9023569023569024,0.9,0.8997493734335839
2,3,Decision Tree,0.004723405000049752,0.8333333333333334,0.8350168350168351,0.8333333333333334,0.8329156223893065
2,3,Random Forest,0.15184056699990833,0.9,0.9023569023569024,0.9,0.8997493734335839
2,3,Gradient Boosting,0.025365742000076352,0.9,0.9023569023569024,0.9,0.8997493734335839
2,4,Logistic Regression,0.005996258999857673,1.0,1.0,1.0,1.0
2,4,Decision Tree,0.003993335999894043,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
2,4,Random Forest,0.12721195999984047,1.0,1.0,1.0,1.0
2,4,Gradient Boosting,0.026986398999952144,1.0,1.0,1.0,1.0
2,5,Logistic Regression,0.006551403999992544,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
2,5,Decision Tree,0.004220638000106192,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
2,5,Random Forest,0.14479467000001023,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
2,5,Gradient Boosting,0.03150602699997762,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,1,Logistic Regression,0.007635624999920765,0.9,0.9023569023569025,0.9,0.8997493734335839
3,1,Decision Tree,0.003972624999960317,0.9,0.9023569023569025,0.9,0.8997493734335839
3,1,Random Forest,0.15966426500017405,0.9,0.9023569023569025,0.9,0.8997493734335839
3,1,Gradient Boosting,0.025355446000048687,0.9,0.9023569023569025,0.9,0.8997493734335839
3,2,Logistic Regression,0.025341495000020586,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,2,Decision Tree,0.004459176999944248,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,2,Random Forest,0.15828822999992553,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,2,Gradient Boosting,0.02641252600005828,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,3,Logistic Regression,0.028226223000046957,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,3,Decision Tree,0.004137122999964049,1.0,1.0,1.0,1.0
3,3,Random Forest,0.16432814799986772,1.0,1.0,1.0,1.0
3,3,Gradient Boosting,0.025512072000083208,1.0,1.0,1.0,1.0
3,4,Logistic Regression,0.0056531230000018695,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,4,Decision Tree,0.003811753000036333,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,4,Random Forest,0.1448373629998514,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,4,Gradient Boosting,0.025331899999855523,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,5,Logistic Regression,0.006611303999989104,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,5,Decision Tree,0.003919835000033345,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,5,Random Forest,0.13505223399988608,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
3,5,Gradient Boosting,0.03563912699996763,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
4,1,Logistic Regression,0.02536999799986006,0.9,0.9023569023569024,0.9,0.8997493734335839
4,1,Decision Tree,0.004363952999938192,0.9,0.9023569023569024,0.9,0.8997493734335839
4,1,Random Forest,0.16002281999999468,0.9,0.9023569023569024,0.9,0.8997493734335839
4,1,Gradient Boosting,0.027291838000110147,0.9,0.9023569023569024,0.9,0.8997493734335839
4,2,Logistic Regression,0.025495315999933155,1.0,1.0,1.0,1.0
4,2,Decision Tree,0.005061152000052971,0.9,0.9023569023569024,0.9,0.8997493734335839
4,2,Random Forest,0.15975726100009524,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
4,2,Gradient Boosting,0.02541786899996623,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
4,3,Logistic Regression,0.005991311000116184,1.0,1.0,1.0,1.0
4,3,Decision Tree,0.003951764000021285,1.0,1.0,1.0,1.0
4,3,Random Forest,0.1628111049999461,1.0,1.0,1.0,1.0
4,3,Gradient Boosting,0.02983489300004294,1.0,1.0,1.0,1.0
4,4,Logistic Regression,0.006169729000021107,0.9,0.9023569023569025,0.9,0.8997493734335839
4,4,Decision Tree,0.004134999999905631,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
4,4,Random Forest,0.15409991699993952,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
4,4,Gradient Boosting,0.025570198999957938,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
4,5,Logistic Regression,0.006041446999915934,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
4,5,Decision Tree,0.003779934999784018,0.9,0.9023569023569024,0.9,0.8997493734335839
4,5,Random Forest,0.16838489699989623,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
4,5,Gradient Boosting,0.02373384700013048,0.9,0.9023569023569025,0.9,0.8997493734335839
5,1,Logistic Regression,0.029070914000158155,0.9,0.9023569023569024,0.9,0.8997493734335839
5,1,Decision Tree,0.003746624999848791,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
5,1,Random Forest,0.1295303290000902,0.9,0.9023569023569024,0.9,0.8997493734335839
5,1,Gradient Boosting,0.025426282000125866,0.9,0.9023569023569024,0.9,0.8997493734335839
5,2,Logistic Regression,0.005854235000015251,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
5,2,Decision Tree,0.0036606050000500545,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
5,2,Random Forest,0.14359180199994626,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
5,2,Gradient Boosting,0.025831792999952086,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
5,3,Logistic Regression,0.007942696000100113,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
5,3,Decision Tree,0.0037363389999427454,0.9,0.9230769230769231,0.9,0.89769820971867
5,3,Random Forest,0.14742221799997424,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
5,3,Gradient Boosting,0.025888426999927105,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
5,4,Logistic Regression,0.05720481799994559,1.0,1.0,1.0,1.0
5,4,Decision Tree,0.004302942000094845,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
5,4,Random Forest,0.12953521200006435,1.0,1.0,1.0,1.0
5,4,Gradient Boosting,0.026521308999917892,1.0,1.0,1.0,1.0
5,5,Logistic Regression,0.033031159999836746,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
5,5,Decision Tree,0.0040252239998608275,0.9333333333333333,0.9444444444444445,0.9333333333333333,0.9326599326599326
5,5,Random Forest,0.14690313799997057,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
5,5,Gradient Boosting,0.02395853400003034,0.9666666666666667,0.9696969696969696,0.9666666666666667,0.9665831244778613
