Repeat,Fold,Model,Runtime_Sec,Accuracy,Precision,Recall,F1
3,2,Decision Tree,0.02115522700000838,0.8611111111111112,0.8650972278122816,0.8611111111111112,0.8618603699574994
3,2,Random Forest,0.20352596600014294,0.9666666666666667,0.9673417433866351,0.9666666666666667,0.9665288754588304
3,2,Gradient Boosting,0.7185171670000727,0.9083333333333333,0.9132026395059339,0.9083333333333333,0.908184461995336
3,3,Logistic Regression,0.027270821000001888,0.9777158774373259,0.9790767840907116,0.9777158774373259,0.9778082307100142
3,3,Decision Tree,0.0224894640000457,0.8440111420612814,0.8499647858979336,0.8440111420612814,0.8442962858020585
3,3,Random Forest,0.2056514609998885,0.9749303621169917,0.975847650638737,0.9749303621169917,0.9749896150255112
3,3,Gradient Boosting,0.7370308070001101,0.9025069637883009,0.9076622866261037,0.9025069637883009,0.9032990513504116
3,4,Logistic Regression,0.022106057999963014,0.9721448467966574,0.973266371574365,0.9721448467966574,0.9720229693188374
3,4,Decision Tree,0.02234311400002298,0.8245125348189415,0.8318058654716277,0.8245125348189415,0.8215387104260923
3,4,Random Forest,0.21669744600012564,0.9805013927576601,0.9810161555360206,0.9805013927576601,0.9804965384417867
3,4,Gradient Boosting,0.7379337980000855,0.8941504178272981,0.8977666195704931,0.8941504178272981,0.8940383154019982
3,5,Logistic Regression,0.025534418999995978,0.9749303621169917,0.9751538844853609,0.9749303621169917,0.974892771663283
3,5,Decision Tree,0.025120011000126397,0.8105849582172702,0.8181717060472562,0.8105849582172702,0.8121574357586574
3,5,Random Forest,0.200848176999898,0.9916434540389972,0.9918674355340534,0.9916434540389972,0.9915986673220821
3,5,Gradient Boosting,0.7232091959999707,0.8607242339832869,0.862936151118334,0.8607242339832869,0.8597427373889709
4,1,Logistic Regression,0.04636599500008742,0.9694444444444444,0.9703505677189889,0.9694444444444444,0.9693038317466051
4,1,Decision Tree,0.022565428999996584,0.8138888888888889,0.8254907644682542,0.8138888888888889,0.816318076962135
4,1,Random Forest,0.18053621800004294,0.9805555555555555,0.9811443021969337,0.9805555555555555,0.9805435721606061
4,1,Gradient Boosting,0.72977183099988,0.8777777777777778,0.8825673746238263,0.8777777777777778,0.8775733531337648
4,2,Logistic Regression,0.0260386219999873,0.9833333333333333,0.9836336336336337,0.9833333333333333,0.9833295358145832
4,2,Decision Tree,0.02157762299998467,0.8777777777777778,0.8790889627228637,0.8777777777777778,0.8777925250864625
4,2,Random Forest,0.19522254599996813,0.9861111111111112,0.98655365892208,0.9861111111111112,0.986106285166675
4,2,Gradient Boosting,0.7382311849999041,0.9138888888888889,0.9167446459951205,0.9138888888888889,0.9141385497278322
4,3,Logistic Regression,0.024399607000077594,0.9693593314763231,0.9701961812356182,0.9693593314763231,0.969375431793003
4,3,Decision Tree,0.0251952840001195,0.8272980501392758,0.8428072385637451,0.8272980501392758,0.8313726108876948
4,3,Random Forest,0.20168660399986038,0.9693593314763231,0.9701734794463132,0.9693593314763231,0.969460377397188
4,3,Gradient Boosting,0.7774522180000076,0.9192200557103064,0.9217864301679538,0.9192200557103064,0.9186475634720046
4,4,Logistic Regression,0.04448234199981016,0.9610027855153204,0.9619103783449189,0.9610027855153204,0.9611940493578326
4,4,Decision Tree,0.02863329399997383,0.8272980501392758,0.8331668855154131,0.8272980501392758,0.826642151405808
4,4,Random Forest,0.22681322800008274,0.9777158774373259,0.9782412158530029,0.9777158774373259,0.9777529578253716
4,4,Gradient Boosting,0.7352660459998788,0.8913649025069638,0.8964054177115128,0.8913649025069638,0.891954898513878
4,5,Logistic Regression,0.028122076000045126,0.9637883008356546,0.9643528157805004,0.9637883008356546,0.9638479932894466
4,5,Decision Tree,0.025477127999920413,0.8551532033426184,0.8669718723061159,0.8551532033426184,0.8567889467985994
4,5,Random Forest,0.20440530699988813,0.9693593314763231,0.9709229644539716,0.9693593314763231,0.9688075182027178
4,5,Gradient Boosting,0.7432425619999776,0.8913649025069638,0.8961295699173663,0.8913649025069638,0.8910009936452524
5,1,Logistic Regression,0.02843599799984986,0.9777777777777777,0.9778927364864866,0.9777777777777777,0.9776000136304777
5,1,Decision Tree,0.02666780899994592,0.8583333333333333,0.864117961112743,0.8583333333333333,0.8595651764840279
5,1,Random Forest,0.21784922699998788,0.9861111111111112,0.9865516832622097,0.9861111111111112,0.9861029076028169
5,1,Gradient Boosting,0.7374984220000442,0.925,0.9266724948226495,0.925,0.9250556233558375
5,2,Logistic Regression,0.025530208999953174,0.9722222222222222,0.9724701199933399,0.9722222222222222,0.9720073116930734
5,2,Decision Tree,0.02208455499999218,0.8194444444444444,0.8226111339691969,0.8194444444444444,0.8188808786657186
5,2,Random Forest,0.2092286110000714,0.9555555555555556,0.9557437165249664,0.9555555555555556,0.9550272093332525
