timestamp_utc,task,target,rows_used,train_rows,test_rows,features_used,dropped_features,test_size,random_state,best_baseline,Model,Accuracy,Precision,Recall,F1
2026-09-20T12:04:49.461096+00:00,classification,churn,364,291,73,13,"customer_id, unit_price, sales, cost, profit, date__year, is_anomaly",0.2,42,Logistic Regression,Logistic Regression,0.6027397260273972,0.6008609954051617,0.6027397260273972,0.5989411003439721
2026-09-20T12:04:49.461096+00:00,classification,churn,364,291,73,13,"customer_id, unit_price, sales, cost, profit, date__year, is_anomaly",0.2,42,Logistic Regression,Decision Tree,0.4931506849315068,0.4803097081596188,0.4931506849315068,0.4755663207580286
2026-09-20T12:04:49.461096+00:00,classification,churn,364,291,73,13,"customer_id, unit_price, sales, cost, profit, date__year, is_anomaly",0.2,42,Logistic Regression,Random Forest,0.589041095890411,0.5878762463889666,0.589041095890411,0.5769635418903251
2026-09-20T12:04:49.461096+00:00,classification,churn,364,291,73,13,"customer_id, unit_price, sales, cost, profit, date__year, is_anomaly",0.2,42,Logistic Regression,Gradient Boosting,0.5753424657534246,0.5834199338686821,0.5753424657534246,0.5346010738711527
2026-09-20T12:06:22.386125+00:00,regression,sales,364,291,73,14,"customer_id, unit_price, cost, profit, date__year, is_anomaly",0.2,42,Random Forest,Linear Regression,8924.167278935363,12664.102282545633,0.171931314688766
2026-09-20T12:06:22.386125+00:00,regression,sales,364,291,73,14,"customer_id, unit_price, cost, profit, date__year, is_anomaly",0.2,42,Random Forest,Decision Tree,9814.35932269887,14453.401738092425,-0.07859323229698378
2026-09-20T12:06:22.386125+00:00,regression,sales,364,291,73,14,"customer_id, unit_price, cost, profit, date__year, is_anomaly",0.2,42,Random Forest,Random Forest,7639.878710273973,10491.016411136703,0.4317326878711498
2026-09-20T12:06:22.386125+00:00,regression,sales,364,291,73,14,"customer_id, unit_price, cost, profit, date__year, is_anomaly",0.2,42,Random Forest,Gradient Boosting,7586.778316876665,10754.959098207395,0.4027790023699843
2026-09-20T12:07:16.460627+00:00,regression,profit,364,291,73,14,"customer_id, unit_price, sales, cost, date__year, is_anomaly",0.2,42,Random Forest,Linear Regression,2938.4993107310456,4126.286520872141,0.2282443962130447
2026-09-20T12:07:16.460627+00:00,regression,profit,364,291,73,14,"customer_id, unit_price, sales, cost, date__year, is_anomaly",0.2,42,Random Forest,Decision Tree,2920.5480114155253,4287.001861878182,0.16695516993102588
2026-09-20T12:07:16.460627+00:00,regression,profit,364,291,73,14,"customer_id, unit_price, sales, cost, date__year, is_anomaly",0.2,42,Random Forest,Random Forest,2399.765813013699,3304.6665263494765,0.5049873333560155
2026-09-20T12:07:16.460627+00:00,regression,profit,364,291,73,14,"customer_id, unit_price, sales, cost, date__year, is_anomaly",0.2,42,Random Forest,Gradient Boosting,2405.455652098922,3348.5813921261934,0.4917437260219063
